SiteID,2309638,Site Timezone,-5,Data Timezone,-5,Longitude,-75.791229248,Latitude,34.8053512573
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2013,1,1,0,30,12.89,12.97,254.81,254.71,13.94,13.74,102130,100920,99740
2013,1,1,1,30,11.32,11.39,262.36,262.09000000000003,13.33,13.13,102110,100890,99710
2013,1,1,2,30,11.41,11.47,267.21,266.96,13.14,12.94,102080,100860,99680
2013,1,1,3,30,13.1,13.15,268.55,268.33,12.84,12.65,102060,100840,99650
2013,1,1,4,30,13.11,13.17,270.79,270.62,12.42,12.23,102040,100820,99640
2013,1,1,5,30,12.26,12.32,269.38,269.27,12.290000000000001,12.1,102050,100830,99640
2013,1,1,6,30,11.57,11.620000000000001,270.74,270.66,12.21,12.02,102030,100810,99630
2013,1,1,7,30,11.78,11.84,268.25,268.19,12.31,12.120000000000001,102020,100800,99610
2013,1,1,8,30,11.02,11.08,268.99,268.88,12.27,12.07,102020,100800,99610
2013,1,1,9,30,10.09,10.13,270.25,270.12,12.19,12,102010,100790,99600
2013,1,1,10,30,9.78,9.82,273.88,273.75,12.23,12.030000000000001,101950,100730,99540
2013,1,1,11,30,9.24,9.28,272.47,272.4,12.450000000000001,12.25,101890,100670,99480
2013,1,1,12,30,8.01,8.040000000000001,277.1,277.05,12.88,12.69,101840,100620,99440
2013,1,1,13,30,6.2,6.23,279.72,279.58,13.39,13.200000000000001,101790,100580,99400
2013,1,1,14,30,6,6.01,283.35,282.74,13.790000000000001,13.6,101760,100550,99370
2013,1,1,15,30,5.46,5.48,274.59000000000003,273.83,14.22,14.030000000000001,101700,100490,99310
2013,1,1,16,30,5.9,5.95,263.69,263.13,14.84,14.64,101690,100480,99310
2013,1,1,17,30,7.72,7.73,263.59000000000003,263.66,14.89,14.69,101700,100490,99320
2013,1,1,18,30,7.86,7.88,261.75,261.78000000000003,14.89,14.69,101680,100470,99300
2013,1,1,19,30,8.24,8.28,268.54,268.42,14.93,14.74,101670,100460,99290
2013,1,1,20,30,7.8,7.83,269.91,269.8,15.07,14.88,101660,100460,99290
2013,1,1,21,30,7.86,7.890000000000001,274.82,274.63,15,14.81,101660,100450,99280
2013,1,1,22,30,8.56,8.57,283.1,283.08,14.47,14.27,101610,100400,99230
2013,1,1,23,30,8.41,8.41,291.08,290.91,13.540000000000001,13.35,101580,100370,99200
2013,1,2,0,30,7.38,7.38,303.42,303.44,13.06,12.870000000000001,101530,100320,99150
2013,1,2,1,30,7.88,7.87,314.56,314.31,12.92,12.73,101540,100330,99150
2013,1,2,2,30,7.05,7.03,330.86,330.58,12.86,12.67,101520,100310,99130
2013,1,2,3,30,6.21,6.2,339.01,338.8,12.51,12.32,101500,100290,99100
2013,1,2,4,30,6.63,6.58,358.63,358.41,12.19,12,101520,100310,99130
2013,1,2,5,30,5.6000000000000005,5.57,1.68,1.37,12.22,12.040000000000001,101510,100300,99110
2013,1,2,6,30,7.5,7.49,10.4,10.43,12.16,11.97,101500,100290,99100
2013,1,2,7,30,6.82,6.78,4.46,4.64,11.75,11.58,101510,100290,99110
2013,1,2,8,30,9.41,9.4,8.92,9.120000000000001,11.51,11.31,101600,100380,99190
2013,1,2,9,30,10.18,10.19,11.8,12,11.55,11.35,101610,100390,99200
2013,1,2,10,30,9.28,9.3,21.51,21.61,12.120000000000001,11.92,101600,100380,99200
2013,1,2,11,30,11.77,11.8,11.15,11.44,11.26,11.06,101620,100390,99210
2013,1,2,12,30,11.040000000000001,11.09,11.3,11.41,11,10.8,101660,100440,99250
2013,1,2,13,30,12.22,12.25,18.11,18.06,10.33,10.13,101700,100470,99280
2013,1,2,14,30,10,10,11.620000000000001,11.6,10.22,10.02,101740,100510,99310
2013,1,2,15,30,11.05,11.07,19.27,19.26,9.97,9.76,101760,100530,99340
2013,1,2,16,30,10.64,10.65,18.31,18.41,9.83,9.63,101830,100590,99400
2013,1,2,17,30,10.75,10.76,20.75,20.86,9.66,9.46,101890,100650,99460
2013,1,2,18,30,9.88,9.88,19.06,19.22,9.46,9.26,101970,100730,99530
2013,1,2,19,30,9.72,9.73,19.75,19.95,9.290000000000001,9.08,102010,100780,99580
2013,1,2,20,30,9.25,9.26,20.61,20.8,9.25,9.05,102060,100830,99630
2013,1,2,21,30,9.6,9.61,19.84,20.09,9.18,8.97,102090,100850,99650
2013,1,2,22,30,9.16,9.17,21.240000000000002,21.5,9.22,9.01,102070,100840,99630
2013,1,2,23,30,8.6,8.61,22.21,22.54,9.200000000000001,9,102080,100840,99640
2013,1,3,0,30,9,9.01,19.69,19.97,9.15,8.950000000000001,102070,100840,99630
2013,1,3,1,30,8.45,8.46,22.81,23.1,9.32,9.120000000000001,102100,100860,99660
2013,1,3,2,30,8.14,8.15,25.68,25.79,9.5,9.3,102110,100870,99670
2013,1,3,3,30,8.03,8.03,25.38,25.54,9.61,9.41,102110,100870,99670
2013,1,3,4,30,8.13,8.13,24.28,24.54,9.68,9.47,102140,100900,99700
2013,1,3,5,30,7.8500000000000005,7.8500000000000005,27.39,27.6,9.83,9.63,102150,100910,99710
2013,1,3,6,30,8.02,8.01,23.85,24,9.88,9.68,102190,100960,99750
2013,1,3,7,30,7.79,7.79,23.150000000000002,23.45,9.93,9.73,102190,100960,99760
2013,1,3,8,30,7.0200000000000005,7.01,25.48,25.66,10.08,9.88,102220,100980,99780
2013,1,3,9,30,6.8,6.78,30.21,30.34,10.17,9.97,102220,100990,99790
2013,1,3,10,30,6.4,6.38,25.47,25.68,9.86,9.66,102180,100950,99750
2013,1,3,11,30,5.87,5.86,15.84,16,9.73,9.53,102140,100910,99710
2013,1,3,12,30,5.21,5.18,11.4,11.450000000000001,9.72,9.52,102110,100880,99680
2013,1,3,13,30,6.5600000000000005,6.54,11.540000000000001,11.870000000000001,9.71,9.51,102120,100880,99680
2013,1,3,14,30,6.34,6.32,12.73,12.76,9.58,9.39,102090,100850,99650
2013,1,3,15,30,6.71,6.7,5.05,5.48,9.74,9.540000000000001,102090,100850,99650
2013,1,3,16,30,6.55,6.54,5.09,5.22,9.870000000000001,9.68,102130,100900,99700
2013,1,3,17,30,6.63,6.61,3.41,3.43,9.76,9.56,102180,100950,99750
2013,1,3,18,30,6.99,6.98,3.13,3,9.67,9.47,102240,101000,99800
2013,1,3,19,30,7.15,7.140000000000001,1.09,0.98,9.44,9.25,102270,101040,99830
2013,1,3,20,30,7.5200000000000005,7.5,351.87,351.83,9.28,9.07,102320,101080,99870
2013,1,3,21,30,8.02,8.01,351.89,351.8,8.97,8.77,102360,101110,99910
2013,1,3,22,30,8.03,8.02,350.58,350.56,8.700000000000001,8.5,102350,101100,99900
2013,1,3,23,30,8.34,8.34,352.98,352.94,8.42,8.21,102340,101100,99890
2013,1,4,0,30,8.13,8.13,350.94,350.95,8.14,7.94,102370,101120,99910
2013,1,4,1,30,8.25,8.24,346.91,346.93,7.86,7.66,102390,101150,99930
2013,1,4,2,30,8.290000000000001,8.290000000000001,344.76,344.78000000000003,7.8,7.6000000000000005,102420,101170,99960
2013,1,4,3,30,8.370000000000001,8.370000000000001,343.81,343.88,7.8,7.6000000000000005,102420,101170,99960
2013,1,4,4,30,8.6,8.61,346.66,346.7,7.75,7.55,102470,101220,100000
2013,1,4,5,30,8.21,8.22,346.25,346.26,7.8100000000000005,7.61,102520,101270,100050
