,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SiteID,2156360,Site Timezone,-5,Data Timezone,0,Longitude,-78.7390441895,Latitude,36.3016815186
Year,Month,Day,Hour,Minute,surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa),relative humidity at 2m (%),surface precipitation rate (mm/h),wind speed at 10m (m/s),wind speed at 40m (m/s),wind speed at 60m (m/s),wind speed at 80m (m/s),wind speed at 100m (m/s),wind speed at 120m (m/s),wind speed at 140m (m/s),wind speed at 160m (m/s),wind speed at 200m (m/s),wind direction at 10m (deg),wind direction at 40m (deg),wind direction at 60m (deg),wind direction at 80m (deg),wind direction at 100m (deg),wind direction at 120m (deg),wind direction at 140m (deg),wind direction at 160m (deg),wind direction at 200m (deg),air temperature at 10m (C),air temperature at 40m (C),air temperature at 60m (C),air temperature at 80m (C),air temperature at 100m (C),air temperature at 120m (C),air temperature at 140m (C),air temperature at 160m (C),air temperature at 200m (C),density - DEPRECATED,power - DEPRECATED
2007,1,1,0,30,100630,99420,98250,82.68,1.8,3.24,5.57,6.68,7.7,8.65,9.540000000000001,10.44,11.3,12.98,127.26,126.35000000000001,125.77,125.4,125.35000000000001,125.4,125.85000000000001,126.39,128.03,12.11,12.07,12.01,11.950000000000001,11.89,11.84,11.81,11.790000000000001,11.8,,
2007,1,1,1,30,100570,99370,98200,86.46000000000001,10.3,4.29,6.86,7.96,8.99,9.950000000000001,10.83,11.71,12.55,14.15,140.03,138.96,137.99,137.47,137.33,137.32,137.71,138.18,139.70000000000002,12.69,12.63,12.58,12.530000000000001,12.49,12.46,12.450000000000001,12.44,12.46,,
2007,1,1,2,30,100510,99310,98140,94.54,34.1,4.49,7.08,8.21,9.22,10.15,11,11.88,12.72,14.39,141.47,141.65,142.07,142.62,143.28,143.96,144.84,145.73,147.82,13.290000000000001,13.23,13.18,13.14,13.11,13.09,13.09,13.1,13.13,,
2007,1,1,3,30,100380,99180,98030,96.60000000000001,24.5,4.43,7.18,8.370000000000001,9.44,10.41,11.3,12.17,12.99,14.56,159.3,159.51,159.75,160.16,160.66,161.19,161.82,162.43,163.78,14.88,14.870000000000001,14.86,14.85,14.85,14.85,14.85,14.85,14.83,,
2007,1,1,4,30,100260,99070,97930,97.26,9.5,3.94,6.49,7.640000000000001,8.6,9.46,10.23,10.94,11.58,12.72,170.65,173.14000000000001,174.72,175.72,176.5,177.15,177.71,178.22,179.12,15.530000000000001,15.52,15.5,15.47,15.43,15.38,15.3,15.23,15.16,,
2007,1,1,5,30,100150,98960,97820,99.27,3.3000000000000003,0.6900000000000001,2.44,3.81,5.05,6.21,7.3,8.31,9.290000000000001,11.13,207.84,191.63,179.96,177.09,175.27,174.1,173.46,172.95000000000002,172.58,14.97,15.31,15.370000000000001,15.41,15.43,15.44,15.42,15.4,15.33,,
2007,1,1,6,30,100100,98920,97770,96.08,1.1,4.63,7.44,8.65,9.72,10.700000000000001,11.620000000000001,12.530000000000001,13.4,15.1,169.56,171.47,172.76,173.89000000000001,174.9,175.84,176.74,177.58,179.18,16.53,16.46,16.39,16.29,16.2,16.11,16.02,15.94,15.82,,
2007,1,1,7,30,100020,98840,97700,94.54,10.600000000000001,6.2700000000000005,9.53,10.74,11.75,12.64,13.43,14.19,14.89,16.23,174.58,175.55,176.23,176.92000000000002,177.6,178.24,178.89000000000001,179.49,180.65,17.06,16.95,16.85,16.740000000000002,16.63,16.52,16.41,16.3,16.1,,
2007,1,1,8,30,99940,98760,97620,94.89,12.8,6.55,9.8,11.08,12.14,13.07,13.9,14.69,15.42,16.82,175.68,176.61,177.33,178.02,178.68,179.31,179.96,180.57,181.88,17.09,16.990000000000002,16.89,16.78,16.66,16.55,16.44,16.34,16.16,,
2007,1,1,9,30,99890,98710,97580,94.2,8.1,7.13,10.65,12,13.08,14.030000000000001,14.88,15.69,16.43,17.84,179.27,180.13,180.73,181.33,181.94,182.54,183.19,183.8,185.11,17.54,17.43,17.34,17.23,17.12,17.01,16.9,16.8,16.6,,
2007,1,1,10,30,99830,98660,97520,95.08,23.400000000000002,6.42,9.540000000000001,10.77,11.77,12.65,13.44,14.19,14.88,16.2,176.29,177.71,178.71,179.66,180.53,181.35,182.16,182.91,184.4,17.66,17.55,17.46,17.35,17.240000000000002,17.14,17.03,16.94,16.75,,
2007,1,1,11,30,99780,98610,97470,94.92,24.5,6.25,9.48,10.77,11.85,12.780000000000001,13.620000000000001,14.4,15.11,16.490000000000002,184.19,184.95000000000002,185.52,186.04,186.54,187.03,187.55,188.04,189.15,17.81,17.71,17.62,17.51,17.39,17.28,17.17,17.06,16.86,,
2007,1,1,12,30,99730,98560,97430,95.61,59.7,6.18,9.18,10.4,11.4,12.290000000000001,13.1,13.870000000000001,14.59,16.02,181.04,182.38,183.23,184.02,184.75,185.42000000000002,186.08,186.69,187.88,17.88,17.77,17.68,17.56,17.45,17.35,17.23,17.13,16.93,,
2007,1,1,13,30,99670,98500,97370,93.33,25.6,7.94,11.620000000000001,13,14.08,14.98,15.76,16.48,17.14,18.330000000000002,189.4,189.95000000000002,190.45000000000002,190.89000000000001,191.28,191.65,192.01,192.34,193.04,18.32,18.2,18.1,17.98,17.85,17.72,17.59,17.47,17.22,,
2007,1,1,14,30,99770,98600,97470,96.76,62.6,3.18,4.84,5.62,6.23,6.76,7.22,7.65,8.040000000000001,8.83,248.67000000000002,249.95000000000002,250.20000000000002,250.42000000000002,250.47,250.36,249.99,249.54,248.08,17.740000000000002,17.64,17.56,17.44,17.330000000000002,17.22,17.11,17,16.8,,
2007,1,1,15,30,99740,98570,97430,94.47,17.2,3,4.74,5.55,6.2700000000000005,6.91,7.5,8.08,8.63,9.700000000000001,258.05,256.02,254.4,252.96,251.63,250.39000000000001,249.15,247.97,245.79,16.26,16.15,16.09,16.03,15.97,15.92,15.870000000000001,15.83,15.75,,
2007,1,1,16,30,99660,98490,97350,79.01,0,5.13,7.05,7.68,8.07,8.370000000000001,8.61,8.8,8.97,9.27,239.1,239.6,239.93,240.20000000000002,240.44,240.67000000000002,240.9,241.11,241.56,17.95,17.54,17.34,17.13,16.93,16.740000000000002,16.55,16.36,15.98,,
2007,1,1,17,30,99610,98430,97290,79.12,0,5.61,7.640000000000001,8.290000000000001,8.71,9.03,9.290000000000001,9.52,9.73,10.18,219,219.25,219.34,219.42000000000002,219.5,219.58,219.68,219.79,220.07,17.13,16.68,16.48,16.28,16.080000000000002,15.9,15.72,15.540000000000001,15.19,,
2007,1,1,18,30,99570,98400,97270,74.9,0,4.76,6.5,7.140000000000001,7.5600000000000005,7.890000000000001,8.15,8.36,8.55,8.85,219.88,220.88,221.38,221.81,222.19,222.52,222.84,223.13,223.73000000000002,18.080000000000002,17.66,17.46,17.26,17.06,16.88,16.68,16.5,16.12,,
2007,1,1,19,30,99510,98340,97210,64.1,0,4.69,6.47,7.03,7.4,7.66,7.87,8.02,8.15,8.36,220.38,221.1,221.54,221.93,222.28,222.6,222.92000000000002,223.23000000000002,223.88,18.42,18.07,17.89,17.69,17.5,17.31,17.11,16.93,16.55,,
2007,1,1,20,30,99480,98310,97180,60.300000000000004,0,3.18,4.8100000000000005,5.47,6,6.45,6.82,7.15,7.43,7.890000000000001,222.73000000000002,223.42000000000002,223.9,224.28,224.63,224.96,225.27,225.56,226.17000000000002,18.28,18.11,17.98,17.82,17.66,17.5,17.32,17.16,16.8,,
2007,1,1,21,30,99540,98370,97230,72.39,0,2.41,5.09,6.12,6.82,7.3500000000000005,7.75,8.120000000000001,8.45,9.09,230.38,232.65,234.36,235.96,237.38,238.66,239.49,240.15,240.55,16.41,17.23,17.39,17.42,17.35,17.23,17.06,16.9,16.54,,
2007,1,1,22,30,99630,98450,97310,78.84,0,2.59,5.16,6.0600000000000005,6.93,7.61,8.16,8.59,8.96,9.57,236.32,240.44,243.11,244.98000000000002,246.74,248.39000000000001,249.70000000000002,250.81,252.06,14.56,16.07,16.47,16.65,16.69,16.66,16.55,16.43,16.13,,
2007,1,1,23,30,99710,98520,97380,70.44,0,4.3500000000000005,7.74,9.32,10.68,11.870000000000001,12.96,13.92,14.77,15.88,243.89000000000001,246.63,248.81,250.89000000000001,252.85,254.71,257.01,259.33,265,14.66,15.31,15.55,15.72,15.81,15.84,15.81,15.75,15.5,,
2007,1,2,0,30,99810,98620,97460,72.52,0,2.86,5.8100000000000005,7.140000000000001,8.32,9.290000000000001,10.120000000000001,10.73,11.24,11.76,306.65000000000003,305.43,304.65000000000003,304.26,304.34000000000003,304.65000000000003,305.40000000000003,306.23,308.69,12.34,13.01,13.120000000000001,13.15,13.11,13.040000000000001,12.94,12.83,12.56,,
2007,1,2,1,30,99940,98740,97560,69.18,0,5.67,9.23,10.82,12.24,13.49,14.61,15.6,16.5,17.98,310.71,311.53000000000003,312.14,312.74,313.28000000000003,313.76,314.18,314.56,315.25,10.52,10.58,10.52,10.42,10.28,10.15,9.98,9.81,9.450000000000001,,
2007,1,2,2,30,100100,98880,97700,75.27,0,3.3200000000000003,6.22,7.7,9.09,10.36,11.540000000000001,12.71,13.84,16.080000000000002,299.87,302.12,303.76,305.07,306.13,307.04,307.78000000000003,308.46,309.7,8.45,8.64,8.64,8.57,8.46,8.35,8.18,8.01,7.6000000000000005,,
2007,1,2,3,30,100190,98970,97780,70.66,0,6.38,9.74,11.16,12.34,13.36,14.27,15.08,15.81,17.07,310.63,311.68,312.46,313.16,313.83,314.44,315.06,315.65000000000003,316.82,7.01,6.98,6.9,6.78,6.640000000000001,6.5,6.34,6.18,5.84,,
2007,1,2,4,30,100270,99030,97840,75.44,0,3.92,6.67,7.95,9.02,9.98,10.84,11.6,12.32,13.67,312.82,313.59000000000003,314.13,314.55,315.02,315.48,316.09000000000003,316.76,318.25,5.8100000000000005,5.93,5.91,5.8500000000000005,5.74,5.63,5.47,5.3100000000000005,4.92,,
2007,1,2,5,30,100330,99090,97890,71.26,0,4.75,7.7,9.02,10.14,11.1,11.950000000000001,12.700000000000001,13.4,14.790000000000001,307.09000000000003,308.94,310.41,311.89,313.34000000000003,314.67,315.99,317.25,319.67,4.96,4.99,4.94,4.86,4.75,4.64,4.49,4.34,3.99,,
2007,1,2,6,30,100410,99170,97960,69.44,0,4.4,7.24,8.59,9.8,10.88,11.86,12.75,13.57,15.120000000000001,303.08,305.56,307.52,309.51,311.3,312.94,314.54,316.06,318.99,4.17,4.26,4.24,4.19,4.1,4.01,3.88,3.75,3.45,,
2007,1,2,7,30,100480,99230,98030,72.18,0,4.05,7.08,8.56,9.85,10.9,11.8,12.530000000000001,13.23,14.73,307.03000000000003,308.55,309.83,311.22,312.71,314.17,315.8,317.51,321.16,3.66,3.81,3.83,3.8200000000000003,3.7600000000000002,3.69,3.59,3.48,3.23,,
2007,1,2,8,30,100540,99290,98080,71.69,0,3.66,6.69,8.26,9.67,10.99,12.23,13.39,14.450000000000001,16.27,305.34000000000003,308.65000000000003,311.11,313.39,315.44,317.32,319.09000000000003,320.79,324,3.14,3.36,3.41,3.42,3.41,3.39,3.36,3.3200000000000003,3.27,,
