,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SiteID,2156360,Site Timezone,-5,Data Timezone,0,Longitude,-78.7390441895,Latitude,36.3016815186
Year,Month,Day,Hour,Minute,surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa),relative humidity at 2m (%),surface precipitation rate (mm/h),wind speed at 10m (m/s),wind speed at 40m (m/s),wind speed at 60m (m/s),wind speed at 80m (m/s),wind speed at 100m (m/s),wind speed at 120m (m/s),wind speed at 140m (m/s),wind speed at 160m (m/s),wind speed at 200m (m/s),wind direction at 10m (deg),wind direction at 40m (deg),wind direction at 60m (deg),wind direction at 80m (deg),wind direction at 100m (deg),wind direction at 120m (deg),wind direction at 140m (deg),wind direction at 160m (deg),wind direction at 200m (deg),air temperature at 10m (C),air temperature at 40m (C),air temperature at 60m (C),air temperature at 80m (C),air temperature at 100m (C),air temperature at 120m (C),air temperature at 140m (C),air temperature at 160m (C),air temperature at 200m (C),density - DEPRECATED,power - DEPRECATED
2010,1,1,0,30,100130,98900,97700,96.91,1.5,0.59,1.93,2.83,3.67,4.49,5.2700000000000005,5.87,6.36,7,201.37,209.53,211.22,211.21,211.99,213.03,214.38,215.86,218.95000000000002,5.07,5.03,5.0200000000000005,5.0200000000000005,5.14,5.28,5.49,5.66,5.88,,
2010,1,1,1,30,100130,98900,97710,97.57000000000001,0.4,0.8200000000000001,2.07,2.91,3.7600000000000002,4.6000000000000005,5.41,6.1000000000000005,6.69,7.4,195.51,205.02,211.91,215.02,217.29,219.22,220.88,222.4,224.79,5.4,5.34,5.32,5.3500000000000005,5.48,5.63,5.8500000000000005,6.03,6.28,,
2010,1,1,2,30,100110,98880,97690,97.24000000000001,0,1.3800000000000001,2.84,3.7600000000000002,4.72,5.67,6.6000000000000005,7.42,8.1,8.790000000000001,200.16,211.66,219.56,224.79,228.35,231.22,232.81,234,234.99,5.68,5.72,5.79,5.9,6.07,6.25,6.44,6.58,6.73,,
2010,1,1,3,30,100050,98820,97630,96.74000000000001,1.5,1.9000000000000001,3.85,5,6.140000000000001,7.1000000000000005,7.92,8.19,8.25,7.8,217.59,223.86,228.26,231.68,234.11,236.02,236.84,237.39000000000001,237.78,6.23,6.3100000000000005,6.390000000000001,6.5,6.63,6.75,6.8100000000000005,6.84,6.82,,
2010,1,1,4,30,99990,98770,97580,97.88,0,0.89,2.5300000000000002,3.62,4.58,5.41,6.16,6.79,7.3100000000000005,7.8,247.75,245.58,244.46,245.08,246.4,247.97,250.08,252.11,255.54,6.29,6.36,6.33,6.29,6.25,6.2,6.140000000000001,6.11,6.12,,
2010,1,1,5,30,99950,98720,97540,98.29,0,0.99,2.86,4.15,5.34,6.33,7.2,7.7700000000000005,8.2,8.32,243.1,249.52,254.56,257.71,260.51,263.08,265.84000000000003,268.42,272.11,6.01,6.07,6.03,5.98,5.94,5.9,5.87,5.87,6,,
2010,1,1,6,30,99920,98690,97500,97.36,0,1.71,3.75,4.82,5.92,7.0200000000000005,8.06,8.72,9.03,8.51,274.93,275.12,275.72,277.2,278.54,279.85,281.63,283.63,288.34000000000003,5.5,5.65,5.62,5.59,5.61,5.64,5.75,5.89,6.2700000000000005,,
2010,1,1,7,30,99920,98690,97500,97.31,0,1.6300000000000001,3.89,5.14,6.3100000000000005,7.34,8.26,8.870000000000001,9.21,8.870000000000001,278.17,281.85,284.69,286.91,289.67,292.56,295.98,299.17,304.14,5.13,5.48,5.53,5.54,5.59,5.66,5.88,6.11,6.57,,
2010,1,1,8,30,99900,98670,97480,97.2,0,1.61,3.77,4.95,6.11,7.26,8.34,8.84,9.040000000000001,8.66,298.27,297.11,297.11,298.62,300.7,303.03000000000003,306.48,309.8,315.27,4.88,5.15,5.19,5.24,5.36,5.5,5.79,6.11,6.79,,
