,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SiteID,2156360,Site Timezone,-5,Data Timezone,0,Longitude,-78.7390441895,Latitude,36.3016815186
Year,Month,Day,Hour,Minute,surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa),relative humidity at 2m (%),surface precipitation rate (mm/h),wind speed at 10m (m/s),wind speed at 40m (m/s),wind speed at 60m (m/s),wind speed at 80m (m/s),wind speed at 100m (m/s),wind speed at 120m (m/s),wind speed at 140m (m/s),wind speed at 160m (m/s),wind speed at 200m (m/s),wind direction at 10m (deg),wind direction at 40m (deg),wind direction at 60m (deg),wind direction at 80m (deg),wind direction at 100m (deg),wind direction at 120m (deg),wind direction at 140m (deg),wind direction at 160m (deg),wind direction at 200m (deg),air temperature at 10m (C),air temperature at 40m (C),air temperature at 60m (C),air temperature at 80m (C),air temperature at 100m (C),air temperature at 120m (C),air temperature at 140m (C),air temperature at 160m (C),air temperature at 200m (C),density - DEPRECATED,power - DEPRECATED
2012,1,1,0,30,100380,99180,98010,74.76,0,2.84,5.97,6.82,7.05,7.03,6.94,6.88,6.83,6.76,266.25,269.01,270.6,271.43,273.01,274.67,276.87,278.99,283.62,9.620000000000001,12.41,13.19,13.370000000000001,13.33,13.23,13.1,12.99,12.72,,
2012,1,1,1,30,100460,99240,98070,82.29,0,1.83,4,4.43,4.34,4.28,4.24,4.28,4.3500000000000005,4.6000000000000005,299.64,300.90000000000003,308.56,321.29,328.19,332.82,335.06,336.40000000000003,336.06,7.96,10.38,11.21,11.75,11.870000000000001,11.86,11.78,11.68,11.44,,
2012,1,1,2,30,100510,99290,98110,83.15,0,1.8800000000000001,2.68,2.64,2.63,2.68,2.73,2.74,2.7600000000000002,2.85,302.03000000000003,317.58,327.86,338.15000000000003,345.88,352.1,355.09000000000003,356.97,356.14,7.38,9.44,10.13,10.6,10.790000000000001,10.870000000000001,10.790000000000001,10.71,10.57,,
2012,1,1,3,30,100480,99260,98080,83.31,0,1.62,2.21,2.22,2.39,2.6,2.83,3.08,3.29,3.35,315.8,332.38,339.17,342.58,343.28000000000003,343.2,343.93,344.81,345.76,6.9,9.370000000000001,10.09,10.36,10.42,10.42,10.47,10.540000000000001,10.73,,
2012,1,1,4,30,100470,99240,98070,84.26,0,1.07,1.55,1.6300000000000001,1.82,1.99,2.12,1.9100000000000001,1.6400000000000001,1,304.85,326.3,336.65000000000003,343.94,349.47,354.28000000000003,0.25,2.77,353.48,6.22,8.84,9.65,10.01,10.23,10.41,10.790000000000001,11.06,11.28,,
2012,1,1,5,30,100470,99240,98070,84.87,0,1.06,1.46,1.3800000000000001,1.28,0.97,0.67,0.19,0.15,0.73,302.95,324.05,336.23,346.33,1.52,22.23,88.09,112.17,205.18,5.63,8.26,9.21,9.82,10.32,10.73,11.15,11.39,11.4,,
2012,1,1,6,30,100510,99280,98100,87.03,0,0.31,0.65,0.76,0.81,1.07,1.42,1.77,2.07,2.39,193.66,183.9,177.56,173.07,174.9,178.64000000000001,181.21,182.91,186,4.66,6.6000000000000005,7.54,8.48,9.26,9.9,10.33,10.65,10.950000000000001,,
2012,1,1,7,30,100520,99290,98110,88.54,0,0.24,1.05,1.67,2.08,2.32,2.5100000000000002,2.74,2.91,2.99,234.57,203.62,182.66,177.8,175.65,174.4,173.95000000000002,175.13,183.05,3.95,6.3100000000000005,7.3500000000000005,8.23,8.9,9.450000000000001,9.950000000000001,10.33,10.78,,
2012,1,1,8,30,100500,99270,98090,91.34,0,0.35000000000000003,1.43,2.2600000000000002,2.92,3.42,3.85,4.15,4.3100000000000005,4.24,178.4,175.25,173.8,174.25,174.21,174.19,175.22,176.9,182.03,2.83,5.32,6.57,7.68,8.61,9.4,10.11,10.61,11,,
