,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SiteID,2111625,Site Timezone,-5,Data Timezone,0,Longitude,-79.942779541,Latitude,35.2315139771
Year,Month,Day,Hour,Minute,surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa),relative humidity at 2m (%),surface precipitation rate (mm/h),wind speed at 10m (m/s),wind speed at 40m (m/s),wind speed at 60m (m/s),wind speed at 80m (m/s),wind speed at 100m (m/s),wind speed at 120m (m/s),wind speed at 140m (m/s),wind speed at 160m (m/s),wind speed at 200m (m/s),wind direction at 10m (deg),wind direction at 40m (deg),wind direction at 60m (deg),wind direction at 80m (deg),wind direction at 100m (deg),wind direction at 120m (deg),wind direction at 140m (deg),wind direction at 160m (deg),wind direction at 200m (deg),air temperature at 10m (C),air temperature at 40m (C),air temperature at 60m (C),air temperature at 80m (C),air temperature at 100m (C),air temperature at 120m (C),air temperature at 140m (C),air temperature at 160m (C),air temperature at 200m (C),density - DEPRECATED,power - DEPRECATED
2011,1,1,0,30,101130,99910,98730,108.75,0,0.99,2.47,3.22,3.85,4.3,4.67,4.91,5.14,5.58,147.78,157.3,163.6,167.67000000000002,171.94,175.98,179.76,183.18,189,6.96,8.85,9.75,10.48,10.91,11.200000000000001,11.31,11.41,11.51,,
2011,1,1,1,30,101120,99890,98710,100.88,0,0.61,1.92,2.7600000000000002,3.46,4.08,4.65,5.14,5.58,6.29,123.57000000000001,144.77,158.68,165.37,170.45000000000002,174.84,178.16,181.15,186.05,6.18,8.07,9.06,9.790000000000001,10.36,10.83,11.16,11.41,11.71,,
2011,1,1,2,30,101120,99890,98710,101.03,0,0.72,2.0100000000000002,2.75,3.37,3.98,4.59,5.21,5.78,6.74,117.88,137.51,150.46,157.87,163.39000000000001,168.16,171.79,175.01,180.01,6.16,7.73,8.51,9.040000000000001,9.58,10.07,10.6,11.03,11.63,,
2011,1,1,3,30,101100,99860,98680,99.76,0,0.53,2.1,3.24,4.1,4.83,5.49,6.11,6.68,7.6000000000000005,129.09,146.33,158.07,162.06,164.89000000000001,167.29,169.48,171.61,175.89000000000001,5.69,6.3,7.03,8.02,8.75,9.35,9.89,10.34,11.03,,
2011,1,1,4,30,101080,99840,98650,99.9,0,0.23,1.31,2.39,3.34,4.51,5.75,6.4,7.0600000000000005,8.32,347.37,73.21000000000001,138.29,151.9,159.17000000000002,164.51,166.92000000000002,169.28,173.9,6.11,6.17,6.2,6.21,7.12,8.120000000000001,9.03,9.83,11.09,,
2011,1,1,5,30,101040,99800,98620,101.11,0,0.61,2.02,3.04,4.04,4.71,5.25,5.83,6.46,7.8100000000000005,198.12,184,175.74,173.22,172.15,171.62,171.91,172.53,175.13,6.63,7.12,7.43,7.75,7.92,8.05,8.22,8.63,9.96,,
2011,1,1,6,30,101040,99810,98620,102.63,0,0.64,1.95,2.7800000000000002,3.54,4.28,4.99,5.68,6.34,7.5200000000000005,186.33,180.43,177.76,177.85,178.6,179.53,180.43,181.27,182.69,7.33,7.8,8.07,8.35,8.59,8.81,9.01,9.17,9.41,,
2011,1,1,7,30,101020,99790,98600,102.52,0,0.16,1.54,3.31,4.4,5.2700000000000005,6.03,6.74,7.36,8.41,184.3,180.75,176.27,177.06,177.59,178.05,179.21,180.35,182.79,7.45,8.11,8.4,8.59,8.620000000000001,8.61,8.6,8.58,8.71,,
2011,1,1,8,30,101010,99780,98580,102.74000000000001,0,0.24,1.76,3.36,4.32,5.08,5.73,6.2,6.72,8.13,176.01,171.17000000000002,169.37,172.35,175.67000000000002,179,183.07,187.09,193.87,7.68,8.13,8.23,8.23,8.16,8.08,7.95,7.79,8.14,,
2011,1,1,9,30,100990,99760,98570,102.64,0,0.14,1.18,2.34,3,3.71,4.46,5.38,6.28,8.02,224.78,192.68,165.94,171.69,178.06,184.36,187.16,189.79,193.1,7.74,8.02,8.02,7.92,7.83,7.7700000000000005,7.8500000000000005,7.94,8.63,,
2011,1,1,10,30,101010,99770,98580,102.15,0,0.21,1.34,2.5500000000000003,3.44,4.32,5.19,6.04,6.9,8.58,198.52,180.24,169.5,179.14000000000001,185.38,190.28,192.68,193.99,193.34,7.71,7.74,7.62,7.43,7.33,7.29,7.48,7.74,8.67,,
2011,1,1,11,30,100990,99750,98570,101.68,0,0.35000000000000003,1.6500000000000001,2.89,4.05,4.91,5.62,6.13,6.59,7.42,134.67000000000002,145.41,159,173.24,179.66,182.88,184.54,185.93,187.81,7.51,7.59,7.7,7.94,8.13,8.27,8.42,8.57,9,,
2011,1,1,12,30,100950,99710,98520,102.12,0,0.53,1.53,2.14,2.79,3.37,3.91,4.51,5.18,6.79,100.27,136.66,157.99,167.20000000000002,172.95000000000002,177.43,180.72,183.49,186.99,7.67,7.97,8.07,8.13,8.15,8.17,8.21,8.31,8.78,,
2011,1,1,13,30,100940,99710,98520,101.74000000000001,0,0.8300000000000001,2.63,3.6,3.99,5.04,6.36,7.54,8.55,9.85,139.87,146.74,152.32,156.76,167.6,180.9,184,186.3,187.62,7.69,7.68,7.640000000000001,7.62,7.96,8.35,9.02,9.6,10.6,,
2011,1,1,14,30,100940,99710,98530,99.35000000000001,0,0.85,2.17,3.3000000000000003,4.79,6.08,7.25,7.75,8.22,9.13,133.35,153.62,166.6,174.52,179.04,182.19,183.64000000000001,184.89000000000001,186.84,7.8500000000000005,8.03,8.4,8.97,9.56,10.09,10.47,10.790000000000001,11.27,,
2011,1,1,15,30,100870,99650,98470,98.61,0,1.3,2.46,3.23,3.85,4.37,4.82,5.29,5.75,6.84,155.54,159.31,162.89000000000001,166.91,171.11,175.15,179.35,183.37,190.95000000000002,9.11,9.11,9.26,9.51,9.73,9.93,10.14,10.39,11.1,,
