SiteID,2296536,Site Timezone,-5,Data Timezone,-5,Longitude,-75.7076416016,Latitude,36.0953674316
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2013,1,1,0,30,8.92,9.41,255.85,256.18,7.18,7.04,102030,100780,99570
2013,1,1,1,30,8.57,9.13,255.6,256.14,7.2700000000000005,7.140000000000001,102000,100750,99540
2013,1,1,2,30,7.98,8.47,258.62,259.03000000000003,7.41,7.26,101980,100740,99530
2013,1,1,3,30,7.33,7.72,260.85,261,7.42,7.26,101940,100700,99490
2013,1,1,4,30,7.2,7.6000000000000005,263.37,263.48,7.46,7.3100000000000005,101940,100700,99490
2013,1,1,5,30,7.3,7.72,266,266.36,7.59,7.46,101940,100690,99480
2013,1,1,6,30,6.82,7.24,264.35,264.84000000000003,7.76,7.640000000000001,101920,100670,99470
2013,1,1,7,30,6.2,6.51,258.74,259.15,7.82,7.68,101920,100670,99470
2013,1,1,8,30,6.65,6.97,259.52,259.96,7.73,7.5600000000000005,101900,100660,99450
2013,1,1,9,30,6.63,6.73,266.15,266.26,7.34,7.16,101890,100650,99440
2013,1,1,10,30,6.17,6.2700000000000005,261.1,261.48,7.01,6.84,101840,100590,99380
2013,1,1,11,30,6.08,6.15,250.15,250.27,6.66,6.48,101780,100540,99330
2013,1,1,12,30,6.68,6.73,236.84,237.27,6.43,6.25,101710,100460,99250
2013,1,1,13,30,7.66,7.74,236.98000000000002,237.18,6.78,6.61,101660,100410,99200
2013,1,1,14,30,8.31,8.44,240.72,240.76,6.9,6.72,101630,100380,99180
2013,1,1,15,30,7.3100000000000005,7.47,250.47,250.53,6.8,6.62,101600,100360,99150
2013,1,1,16,30,7.29,7.55,256.44,256.46,6.890000000000001,6.72,101630,100390,99180
2013,1,1,17,30,7,7.2700000000000005,252.32,252.41,7.19,7.01,101620,100380,99180
2013,1,1,18,30,6.79,7.07,256.55,256.9,7.37,7.2,101640,100400,99190
2013,1,1,19,30,7.07,7.390000000000001,254.72,255.20000000000002,7.74,7.58,101640,100400,99200
2013,1,1,20,30,6.28,6.57,263.93,264.2,7.97,7.8100000000000005,101640,100410,99200
2013,1,1,21,30,6.05,6.3100000000000005,272.05,272.39,8.15,7.99,101630,100400,99200
2013,1,1,22,30,6.18,6.42,282.85,282.88,8.06,7.9,101600,100360,99160
2013,1,1,23,30,5.55,5.78,301.01,301.53000000000003,7.8,7.65,101580,100340,99140
2013,1,2,0,30,5.5200000000000005,5.74,319.55,320.16,7.54,7.38,101560,100320,99120
2013,1,2,1,30,5.32,5.5200000000000005,329.26,329.98,7.48,7.32,101570,100330,99130
2013,1,2,2,30,5.23,5.4,340.7,341.36,7.4,7.23,101550,100320,99110
2013,1,2,3,30,6.46,6.59,352.95,353.05,7.47,7.28,101560,100320,99120
2013,1,2,4,30,7.42,7.55,24.17,24.53,7.54,7.36,101580,100340,99140
2013,1,2,5,30,8.81,8.91,24.7,24.82,7.13,6.95,101630,100390,99180
2013,1,2,6,30,8.84,8.950000000000001,21.41,21.54,6.67,6.48,101660,100420,99210
2013,1,2,7,30,9.09,9.17,14.1,14.14,6.11,5.92,101690,100450,99230
2013,1,2,8,30,9.46,9.55,18.64,18.69,5.79,5.6000000000000005,101750,100500,99280
2013,1,2,9,30,9.870000000000001,9.93,10.450000000000001,10.61,5.47,5.28,101790,100540,99330
2013,1,2,10,30,9.31,9.4,13.52,13.44,5.45,5.26,101790,100540,99320
2013,1,2,11,30,9.53,9.63,11.700000000000001,11.83,5.63,5.43,101800,100550,99340
2013,1,2,12,30,10.01,10.11,9.77,9.89,5.38,5.18,101830,100580,99360
2013,1,2,13,30,9.85,9.94,9.71,9.81,5.0600000000000005,4.86,101880,100620,99410
2013,1,2,14,30,9.69,9.78,7.390000000000001,7.47,4.75,4.55,101910,100660,99430
2013,1,2,15,30,9.16,9.25,4.58,4.65,4.58,4.38,101920,100660,99440
2013,1,2,16,30,8.92,9.06,2.22,2.32,4.6000000000000005,4.41,101990,100730,99500
2013,1,2,17,30,9.09,9.22,2.22,2.36,4.59,4.4,102050,100790,99570
2013,1,2,18,30,9.63,9.76,3.37,3.49,4.46,4.2700000000000005,102100,100840,99620
2013,1,2,19,30,9.02,9.15,2.35,2.48,4.38,4.19,102160,100900,99680
2013,1,2,20,30,8.950000000000001,9.08,1.96,2.1,4.28,4.09,102200,100940,99710
2013,1,2,21,30,8.86,8.98,2.77,2.96,4.3100000000000005,4.12,102240,100970,99750
2013,1,2,22,30,8.85,8.97,5.0600000000000005,5.26,4.37,4.17,102190,100930,99700
2013,1,2,23,30,8.11,8.2,9.26,9.51,4.53,4.34,102190,100930,99710
2013,1,3,0,30,7.69,7.76,11.84,12.07,4.55,4.37,102230,100970,99740
2013,1,3,1,30,7.930000000000001,8.01,14.96,15.17,4.55,4.37,102210,100950,99720
2013,1,3,2,30,7.46,7.54,15.860000000000001,16.04,4.58,4.39,102250,100980,99760
2013,1,3,3,30,7.28,7.34,16.69,16.91,4.63,4.44,102260,101000,99770
2013,1,3,4,30,6.7700000000000005,6.83,17.150000000000002,17.38,4.71,4.5200000000000005,102280,101010,99790
2013,1,3,5,30,6.5600000000000005,6.61,18.14,18.45,4.79,4.6000000000000005,102300,101040,99810
2013,1,3,6,30,6.09,6.140000000000001,14.59,14.86,4.86,4.67,102320,101060,99830
2013,1,3,7,30,5.99,6.03,18.56,18.88,4.89,4.7,102310,101050,99820
2013,1,3,8,30,6.1000000000000005,6.15,16.830000000000002,17.07,4.94,4.75,102320,101060,99830
2013,1,3,9,30,6.05,6.08,13.790000000000001,14,4.96,4.7700000000000005,102340,101080,99860
2013,1,3,10,30,5.8500000000000005,5.88,9.78,10.01,4.88,4.69,102290,101030,99810
2013,1,3,11,30,5.7,5.73,5.48,5.64,4.8,4.6000000000000005,102260,101000,99770
2013,1,3,12,30,5.8,5.83,1.09,1.2,4.72,4.53,102240,100980,99750
2013,1,3,13,30,6.16,6.19,357.67,357.8,4.59,4.39,102220,100960,99730
2013,1,3,14,30,5.53,5.55,353.51,353.61,4.5200000000000005,4.33,102210,100950,99720
2013,1,3,15,30,5.86,5.89,353.03000000000003,353.14,4.46,4.2700000000000005,102190,100930,99700
2013,1,3,16,30,5.63,5.7,348.79,349.01,4.49,4.3,102230,100970,99740
2013,1,3,17,30,5.53,5.63,345.2,345.61,4.44,4.25,102290,101030,99800
2013,1,3,18,30,5.74,5.8500000000000005,340.01,340.52,4.4,4.22,102330,101070,99840
2013,1,3,19,30,6.42,6.55,340.41,340.78000000000003,4.28,4.09,102370,101100,99870
2013,1,3,20,30,6.890000000000001,7.0200000000000005,336.7,337.06,3.88,3.71,102400,101140,99910
2013,1,3,21,30,6.83,6.92,333.99,334.56,3.58,3.42,102450,101180,99940
2013,1,3,22,30,6.53,6.61,333.68,334.02,3.46,3.3000000000000003,102420,101150,99910
2013,1,3,23,30,6.28,6.34,332.18,332.43,3.43,3.2600000000000002,102410,101130,99900
2013,1,4,0,30,5.68,5.73,325.89,326.28000000000003,3.3200000000000003,3.16,102410,101140,99900
2013,1,4,1,30,5.5600000000000005,5.59,322.54,323.25,3.29,3.13,102430,101160,99930
2013,1,4,2,30,4.88,4.9,313.36,314.04,3.0300000000000002,2.87,102440,101170,99930
2013,1,4,3,30,4.39,4.43,297.78000000000003,299.35,2.93,2.8000000000000003,102450,101180,99940
2013,1,4,4,30,5.1000000000000005,5.34,288.31,289.86,3.08,3.06,102470,101200,99970
2013,1,4,5,30,6.3500000000000005,6.57,276.31,276.8,2.57,2.5300000000000002,102510,101240,100000
2013,1,4,6,30,6,6.01,288.48,290.40000000000003,2.25,2.11,102540,101260,100020
2013,1,4,7,30,5.87,5.87,291.59000000000003,293.17,2.21,2.06,102550,101270,100030
2013,1,4,8,30,5.59,5.75,297.51,297.96,2.12,1.95,102540,101270,100030
2013,1,4,9,30,4.28,4.28,286.09000000000003,287,2.83,2.67,102550,101270,100040
2013,1,4,10,30,4.3100000000000005,4.3100000000000005,278.62,279.25,3.8200000000000003,3.65,102480,101210,99980
2013,1,4,11,30,4.57,4.6000000000000005,277.73,277.75,4.22,4.04,102440,101170,99940
2013,1,4,12,30,4.93,4.97,264.72,265.36,4.32,4.12,102400,101130,99900
2013,1,4,13,30,5.57,5.65,260.89,260.92,4.68,4.48,102360,101090,99870
2013,1,4,14,30,8.39,8.51,262.39,262.61,5.4,5.2,102290,101030,99810
2013,1,4,15,30,8.82,8.98,263.43,263.51,5.76,5.57,102250,101000,99780
2013,1,4,16,30,9.370000000000001,9.66,262.94,263.1,6.1000000000000005,5.94,102290,101030,99810
2013,1,4,17,30,9.73,10.01,277.25,277,6.11,5.95,102340,101080,99860
2013,1,4,18,30,10.26,10.6,277.53000000000003,277.46,5.93,5.78,102380,101120,99900
2013,1,4,19,30,9.4,9.67,281.66,281.69,5.84,5.69,102400,101140,99910
2013,1,4,20,30,8.35,8.67,281.56,281.7,5.51,5.42,102450,101180,99960
2013,1,4,21,30,9.56,10.17,287.76,288.32,5.3100000000000005,5.24,102460,101190,99970
2013,1,4,22,30,11.18,11.67,293.74,294.34000000000003,5.01,4.86,102480,101220,99990
2013,1,4,23,30,10.97,11.42,297.68,298.18,4.11,3.96,102460,101200,99970
2013,1,5,0,30,10.09,10.44,303.33,303.74,3.5100000000000002,3.35,102450,101180,99950
2013,1,5,1,30,8.88,9.14,304.74,305.29,2.92,2.77,102500,101220,99990
2013,1,5,2,30,8.08,8.33,307.46,308.3,2.44,2.31,102520,101240,100010
2013,1,5,3,30,7.21,7.390000000000001,312.32,313.06,2.2,2.06,102570,101290,100050
2013,1,5,4,30,6.44,6.5600000000000005,314.36,315.67,2.18,2.09,102650,101370,100130
2013,1,5,5,30,6.0200000000000005,6.1000000000000005,317.39,318.81,2.12,2.02,102720,101430,100200
2013,1,5,6,30,5.91,5.96,321.33,323.43,2.4,2.38,102770,101490,100250
2013,1,5,7,30,5.19,5.24,333.74,335.84000000000003,2.87,2.7600000000000002,102810,101530,100290
2013,1,5,8,30,4.65,4.84,340.19,342.82,3.36,3.25,102860,101590,100350
2013,1,5,9,30,5.04,5.09,355.14,355.97,4.47,4.29,102900,101630,100390
2013,1,5,10,30,6.42,6.5200000000000005,15.06,15.5,5.5600000000000005,5.36,102870,101600,100370
2013,1,5,11,30,6.19,6.23,16.080000000000002,16.09,5.69,5.49,102840,101580,100350
2013,1,5,12,30,7.34,7.4,6.92,6.99,4.97,4.7700000000000005,102830,101560,100330
2013,1,5,13,30,7.78,7.86,358.51,358.6,4.79,4.59,102810,101540,100310
2013,1,5,14,30,6.19,6.25,4.93,4.98,5,4.8100000000000005,102800,101530,100300
2013,1,5,15,30,5.37,5.42,7.48,7.49,5.12,4.93,102750,101480,100250
2013,1,5,16,30,4.23,4.25,12.14,12.290000000000001,5.18,4.99,102760,101490,100260
2013,1,5,17,30,3.5500000000000003,3.56,17.3,17.52,5.37,5.18,102770,101500,100280
2013,1,5,18,30,2.93,2.94,17.25,17.88,5.55,5.36,102770,101500,100280
2013,1,5,19,30,1.9100000000000001,1.9100000000000001,21.29,23.26,5.71,5.51,102740,101480,100250
2013,1,5,20,30,1.29,1.35,38.95,40.5,5.68,5.57,102720,101450,100230
2013,1,5,21,30,0.67,0.73,32.230000000000004,38.79,5.98,5.78,102700,101440,100220
2013,1,5,22,30,0.51,0.41000000000000003,283.59000000000003,276.51,6.08,5.89,102670,101410,100180
2013,1,5,23,30,1.01,0.9500000000000001,272.8,266.84000000000003,6.15,5.97,102620,101360,100140
2013,1,6,0,30,0.41000000000000003,0.45,253.57,224.5,6.3,6.13,102550,101290,100070
2013,1,6,1,30,0.85,1.09,209.19,212.1,6.71,6.55,102510,101250,100030
2013,1,6,2,30,1.8800000000000001,2.09,260.53000000000003,257.16,7.07,6.94,102480,101220,100000
2013,1,6,3,30,3.21,3.37,284.81,279.26,6.58,6.46,102460,101200,99990
2013,1,6,4,30,3.54,3.98,273.95,269.56,6.41,6.34,102440,101180,99960
2013,1,6,5,30,2.85,3.2800000000000002,246.97,247.21,6.28,6.21,102400,101140,99930
2013,1,6,6,30,3.84,3.9,271.82,271.3,6.01,5.8500000000000005,102390,101130,99910
2013,1,6,7,30,3.35,3.39,263.49,263.37,5.57,5.4,102380,101120,99900
2013,1,6,8,30,3.52,3.62,255.47,255.12,5.51,5.36,102370,101110,99890
2013,1,6,9,30,3.84,3.87,256.43,256.49,5.64,5.47,102340,101090,99860
2013,1,6,10,30,4.75,4.8,250.79,250.78,5.5,5.33,102270,101010,99790
2013,1,6,11,30,5.4,5.46,246.06,246.04,5.38,5.21,102150,100890,99670
2013,1,6,12,30,5.46,5.5,245.08,245.41,5.64,5.46,102100,100840,99630
2013,1,6,13,30,5.17,5.22,242.67000000000002,243.03,5.7700000000000005,5.58,102040,100790,99570
2013,1,6,14,30,5.2,5.25,242.5,242.83,6.05,5.87,101980,100730,99510
2013,1,6,15,30,4.78,4.87,247.34,247.37,6.38,6.21,101940,100690,99480
2013,1,6,16,30,5.19,5.36,244.75,244.12,6.3500000000000005,6.18,101930,100680,99470
2013,1,6,17,30,5.48,5.64,249.39000000000001,249.14000000000001,6.53,6.3500000000000005,101950,100700,99490
2013,1,6,18,30,5.68,5.89,255.19,255.3,6.32,6.15,101980,100730,99520
2013,1,6,19,30,5.66,5.79,267.77,267.74,6.390000000000001,6.21,101980,100730,99510
2013,1,6,20,30,5.9,6.0600000000000005,272.54,272.29,6.15,5.99,102020,100760,99550
2013,1,6,21,30,6.12,6.28,285.82,285.94,5.9,5.74,102050,100800,99580
